PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP2.mLb.clN_peak_12240	chr3L	22851198	22851968	+	133	NA	promoter-TSS (FBgn0263345)	-promoter-TSS (FBgn0263345)	-558	FBgn0263345	FBgn0263345	FBtr0308779						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8935	chr3L	3417234	3417466	+	132	NA	exon (FBgn0014388, exon 1 of 2)	-exon (FBgn0014388, exon 1 of 2)	611	FBgn0014388	FBgn0014388	FBtr0073145						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12567	chr3R	4378708	4379423	+	132	NA	promoter-TSS (FBgn0037239)	-promoter-TSS (FBgn0037239)	-242	FBgn0037239	FBgn0037239	FBtr0078916						NA
ManzF3Ctrl_REP2.mLb.clN_peak_390	chr2L	2454575	2455058	+	132	NA	promoter-TSS (FBgn0000490)	-promoter-TSS (FBgn0000490)	79	FBgn0000490	FBgn0000490	FBtr0077775						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9	chr2L	66681	67487	+	132	NA	promoter-TSS (FBgn0067779)	-promoter-TSS (FBgn0067779)	602	FBgn0067779	FBgn0067779	FBtr0306539						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20627	chrX	15498830	15499097	+	132	NA	promoter-TSS (FBgn0027287)	-promoter-TSS (FBgn0027287)	-1101	FBgn0266182	FBgn0266182	FBtr0343766						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12722	chr3R	5086451	5087406	+	132	NA	promoter-TSS (FBgn0010313)	-promoter-TSS (FBgn0010313)	-216	FBgn0010313	FBgn0010313	FBtr0308120						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19017	chrX	6853380	6853718	+	131	NA	promoter-TSS (FBgn0029915)	-promoter-TSS (FBgn0029915)	3779	FBgn0029914	FBgn0029914	FBtr0300177						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19395	chrX	8757874	8758282	+	131	NA	exon (FBgn0026411, exon 7 of 7)	-exon (FBgn0026411, exon 7 of 7)	27275	FBgn0026411	FBgn0026411	FBtr0071279						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1873	chr2L	11808775	11809015	+	131	NA	promoter-TSS (FBgn0020309)	-promoter-TSS (FBgn0020309)	543	FBgn0020309	FBgn0020309	FBtr0335476						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13678	chr3R	10108350	10108487	+	131	NA	promoter-TSS (FBgn0028734)	-promoter-TSS (FBgn0028734)	1190	FBgn0028734	FBgn0028734	FBtr0335048						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20428	chrX	14211329	14211634	+	131	NA	promoter-TSS (FBgn0026713)	-promoter-TSS (FBgn0026713)	-24	FBgn0040153	FBgn0040153	FBtr0333429						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16123	chr3R	24586255	24586814	+	130	NA	intron (FBgn0263490, intron 1 of 4)	-intron (FBgn0263490, intron 1 of 5)	881	FBgn0263490	FBgn0263490	FBtr0304915						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10891	chr3L	15532322	15532655	+	130	NA	Intergenic	Intergenic	-1015	FBgn0262893	FBgn0262893	FBtr0344570						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2432	chr2L	16324729	16326157	+	130	NA	promoter-TSS (FBgn0000250)	-promoter-TSS (FBgn0000250)	764	FBgn0000250	FBgn0000250	FBtr0337081						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21783	chrX	22455133	22456936	+	130	NA	promoter-TSS (FBgn0031187)	-promoter-TSS (FBgn0031187)	-612	FBgn0266848	FBgn0266848	FBtr0339498						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4767	chr2R	10078164	10078557	+	130	NA	promoter-TSS (FBgn0033483)	-promoter-TSS (FBgn0033483)	-6	FBgn0033483	FBgn0033483	FBtr0088406						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20532	chrX	14947508	14947694	+	130	NA	intron (FBgn0027601, intron 3 of 6)	-intron (FBgn0027601, intron 1 of 4)	5931	FBgn0027601	FBgn0027601	FBtr0343521						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16119	chr3R	24565647	24566247	+	130	NA	intron (FBgn0039209, intron 1 of 3)	-intron (FBgn0039209, intron 2 of 4)	6018	FBgn0039209	FBgn0039209	FBtr0110795						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3151	chr2L	21629078	21630054	+	130	NA	TTS (FBgn0266328)	-TTS (FBgn0266328)	366	FBgn0022893	FBgn0022893	FBtr0085920						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7043	chr2R	19630696	19632132	+	130	NA	promoter-TSS (FBgn0003435)	-promoter-TSS (FBgn0003435)	-1781	FBgn0265696	FBgn0265696	FBtr0340594						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20307	chrX	13640135	13640844	+	130	NA	intron (FBgn0030505, intron 1 of 9)	-intron (FBgn0030505, intron 1 of 9)	-1686	FBgn0030505	FBgn0030505	FBtr0301449						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8856	chr3L	3060120	3061324	+	129	NA	intron (FBgn0266918, intron 1 of 7)	-intron (FBgn0266918, intron 1 of 7)	5643	FBgn0035393	FBgn0035393	FBtr0072990						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1344	chr2L	8277150	8278490	+	129	NA	promoter-TSS (FBgn0003502)	-promoter-TSS (FBgn0003502)	-12907	FBgn0011902	FBgn0011902	FBtr0079596						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9638	chr3L	7834984	7835617	+	129	NA	intron (FBgn0016694, intron 1 of 5)	-intron (FBgn0016694, intron 1 of 4)	20248	FBgn0016694	FBgn0016694	FBtr0332083						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3817	chr2R	6469290	6469742	+	129	NA	Intergenic	Intergenic	32256	FBgn0267744	FBgn0267744	FBtr0347304						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10255	chr3L	11252115	11252346	+	129	NA	promoter-TSS (FBgn0041094)	-promoter-TSS (FBgn0041094)	-77	FBgn0041094	FBgn0041094	FBtr0339908						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3972	chr2R	7024888	7026160	+	129	NA	intron (FBgn0033127, intron 1 of 4)	-intron (FBgn0033127, intron 1 of 4)	514	FBgn0033127	FBgn0033127	FBtr0089023						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4898	chr2R	10553950	10554509	+	129	NA	Intergenic	Intergenic	-6969	FBgn0283426	FBgn0283426	FBtr0445179						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20332	chrX	13739357	13740450	+	129	NA	TTS (FBgn0030518)	-TTS (FBgn0030518)	121	FBgn0030519	FBgn0030519	FBtr0331719						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17483	chr4	591643	593330	+	129	NA	Intergenic	Intergenic	5788	FBgn0266726	FBgn0266726	FBtr0345199						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8496	chr3L	1178142	1178810	+	129	NA	Intergenic	Intergenic	-1200	FBgn0025525	FBgn0025525	FBtr0333271						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18644	chrX	4930045	4930767	+	129	NA	promoter-TSS (FBgn0266000)	-promoter-TSS (FBgn0266000)	-418	FBgn0266000	FBgn0266000	FBtr0343137						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1398	chr2L	8534563	8536431	+	128	NA	promoter-TSS (FBgn0028394)	-promoter-TSS (FBgn0028394)	6126	FBgn0051604	FBgn0051604	FBtr0079694						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14326	chr3R	14288961	14289404	+	128	NA	promoter-TSS (FBgn0285913)	-promoter-TSS (FBgn0285913)	111	FBgn0285913	FBgn0285913	FBtr0344157						NA
ManzF3Ctrl_REP2.mLb.clN_peak_254	chr2L	1420359	1420715	+	128	NA	promoter-TSS (FBgn0002543)	-promoter-TSS (FBgn0002543)	-84	FBgn0002543	FBgn0002543	FBtr0329985						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12411	chr3L	27007300	27008435	+	128	NA	Intergenic	Intergenic	76039	FBgn0063670	FBgn0063670	FBtr0333872						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6960	chr2R	19268866	19269283	+	128	NA	Intergenic	Intergenic	-6658	FBgn0003254	FBgn0003254	FBtr0330058						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8763	chr3L	2489938	2490321	+	128	NA	promoter-TSS (FBgn0035346)	-promoter-TSS (FBgn0035346)	-471	FBgn0035346	FBgn0035346	FBtr0344219						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13779	chr3R	10826779	10827486	+	128	NA	promoter-TSS (FBgn0261053)	-promoter-TSS (FBgn0261053)	53	FBgn0261053	FBgn0261053	FBtr0304665						NA
ManzF3Ctrl_REP2.mLb.clN_peak_11309	chr3L	17933040	17933433	+	128	NA	promoter-TSS (FBgn0267794)	-promoter-TSS (FBgn0267794)	-796	FBgn0267794	FBgn0267794	FBtr0347237						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19162	chrX	7626788	7627609	+	128	NA	intron (FBgn0004198, intron 1 of 6)	-intron (FBgn0004198, intron 1 of 6)	18770	FBgn0004198	FBgn0004198	FBtr0331733						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10828	chr3L	15104286	15105058	+	128	NA	intron (FBgn0266452, intron 1 of 3)	-intron (FBgn0266452, intron 1 of 3)	-1210	FBgn0266441	FBgn0266441	FBtr0344434						NA
ManzF3Ctrl_REP2.mLb.clN_peak_113	chr2L	552443	552802	+	128	NA	promoter-TSS (FBgn0005660)	-promoter-TSS (FBgn0005660)	301	FBgn0005660	FBgn0005660	FBtr0345429						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5586	chr2R	13336644	13338130	+	128	NA	promoter-TSS (FBgn0265104)	-promoter-TSS (FBgn0265104)	7421	FBgn0265104	FBgn0265104	FBtr0346953						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12572	chr3R	4393827	4394523	+	128	NA	promoter-TSS (FBgn0086608)	-promoter-TSS (FBgn0086608)	84	FBgn0086608	FBgn0086608	FBtr0308809						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14073	chr3R	12595701	12596214	+	128	NA	promoter-TSS (FBgn0038063)	-promoter-TSS (FBgn0038063)	-853	FBgn0038063	FBgn0038063	FBtr0304845						NA
ManzF3Ctrl_REP2.mLb.clN_peak_11255	chr3L	17606873	17607301	+	128	NA	intron (FBgn0000567, intron 1 of 7)	-intron (FBgn0000567, intron 1 of 7)	12238	FBgn0000567	FBgn0000567	FBtr0305796						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8312	chr3L	376564	378496	+	128	NA	promoter-TSS (FBgn0262139)	-promoter-TSS (FBgn0262139)	-214	FBgn0262139	FBgn0262139	FBtr0333901						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4167	chr2R	7735031	7735680	+	127	NA	exon (FBgn0042135, exon 1 of 13)	-exon (FBgn0042135, exon 1 of 13)	267	FBgn0042135	FBgn0042135	FBtr0088935						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19459	chrX	9152298	9152551	+	127	NA	TTS (FBgn0030093)	-TTS (FBgn0030093)	3115	FBgn0030093	FBgn0030093	FBtr0071300						NA
ManzF3Ctrl_REP2.mLb.clN_peak_461	chr2L	2888829	2889380	+	127	NA	intron (FBgn0041111, intron 1 of 10)	-intron (FBgn0041111, intron 1 of 12)	3175	FBgn0041111	FBgn0041111	FBtr0077633						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13125	chr3R	7107296	7109248	+	127	NA	exon (FBgn0261238, exon 1 of 6)	-exon (FBgn0261238, exon 1 of 6)	-1740	FBgn0267566	FBgn0267566	FBtr0346977						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21627	chrX	21066778	21067714	+	127	NA	exon (FBgn0052512, exon 1 of 3)	-exon (FBgn0052512, exon 1 of 3)	294	FBgn0052512	FBgn0052512	FBtr0340438						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3592	chr2R	5416600	5417158	+	127	NA	intron (FBgn0286203, intron 1 of 7)	-intron (FBgn0286203, intron 1 of 7)	3135	FBgn0286203	FBgn0286203	FBtr0335262						NA
ManzF3Ctrl_REP2.mLb.clN_peak_11247	chr3L	17570027	17570472	+	127	NA	intron (FBgn0000567, intron 5 of 7)	-intron (FBgn0000567, intron 5 of 7)	-4087	FBgn0086080	FBgn0086080	FBtr0114356						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14763	chr3R	16847204	16847540	+	127	NA	intron (FBgn0288835, intron 5 of 7)	-intron (FBgn0264857, intron 4 of 6)	-2866	FBgn0020546	FBgn0020546	FBtr0345273						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7119	chr2R	20106157	20106713	+	127	NA	Intergenic	Intergenic	-5076	FBgn0287775	FBgn0287775	FBtr0086309						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17615	chr4	1278892	1279450	+	126	NA	Intergenic	Intergenic	48334	FBgn0053653	FBgn0053653	FBtr0333702						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15064	chr3R	18923302	18924461	+	126	NA	promoter-TSS (FBgn0261113)	-promoter-TSS (FBgn0261113)	4778	FBgn0038662	FBgn0038662	FBtr0334525						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10675	chr3L	14176164	14178354	+	126	NA	exon (FBgn0000411, exon 2 of 2)	-exon (FBgn0000411, exon 2 of 2)	1361	FBgn0000411	FBgn0000411	FBtr0333036						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12762	chr3R	5251094	5251830	+	126	NA	promoter-TSS (FBgn0264789)	-promoter-TSS (FBgn0264789)	283	FBgn0260462	FBgn0260462	FBtr0303994						NA
ManzF3Ctrl_REP2.mLb.clN_peak_788	chr2L	5107688	5108770	+	126	NA	promoter-TSS (FBgn0261836)	-promoter-TSS (FBgn0261836)	-7941	FBgn0031684	FBgn0031684	FBtr0345334						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19255	chrX	8060623	8061953	+	126	NA	promoter-TSS (FBgn0004657)	-promoter-TSS (FBgn0004657)	-357	FBgn0004657	FBgn0004657	FBtr0340137						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18850	chrX	6013068	6013661	+	126	NA	promoter-TSS (FBgn0029003)	-promoter-TSS (FBgn0029003)	-183	FBgn0029003	FBgn0029003	FBtr0070890						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9499	chr3L	7133829	7134725	+	125	NA	promoter-TSS (FBgn0023001)	-promoter-TSS (FBgn0023001)	-239	FBgn0023001	FBgn0023001	FBtr0333373						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15110	chr3R	19165711	19166039	+	125	NA	intron (FBgn0010768, intron 1 of 2)	-intron (FBgn0010768, intron 1 of 2)	1664	FBgn0010768	FBgn0010768	FBtr0083733						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10861	chr3L	15235396	15235641	+	125	NA	promoter-TSS (FBgn0029114)	-promoter-TSS (FBgn0029114)	-101	FBgn0029114	FBgn0029114	FBtr0075607						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15721	chr3R	22396544	22398080	+	125	NA	promoter-TSS (FBgn0051166)	-promoter-TSS (FBgn0051166)	-51	FBgn0051167	FBgn0051167	FBtr0084232						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10155	chr3L	10738413	10738641	+	125	NA	Intergenic	Intergenic	-33398	FBgn0262890	FBgn0262890	FBtr0334743						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7887	chr2R	23659046	23659906	+	125	NA	promoter-TSS (FBgn0266377)	-promoter-TSS (FBgn0266377)	-5818	FBgn0266377	FBgn0266377	FBtr0344181						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17392	chr4	135745	136379	+	125	NA	promoter-TSS (FBgn0052000)	-promoter-TSS (FBgn0052000)	1296	FBgn0052000	FBgn0052000	FBtr0333161						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2594	chr2L	18151345	18151715	+	125	NA	intron (FBgn0041184, intron 1 of 3)	-intron (FBgn0041184, intron 1 of 3)	887	FBgn0041184	FBgn0041184	FBtr0329927						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1990	chr2L	12617849	12618725	+	125	NA	promoter-TSS (FBgn0085424)	-promoter-TSS (FBgn0085424)	-496	FBgn0085424	FBgn0085424	FBtr0342628						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6854	chr2R	18806014	18806691	+	125	NA	exon (FBgn0265661, exon 1 of 1)	-exon (FBgn0265661, exon 1 of 1)	757	FBgn0265661	FBgn0265661	FBtr0340528						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19090	chrX	7195788	7196420	+	125	NA	promoter-TSS (FBgn0029939)	-promoter-TSS (FBgn0029939)	-30351	FBgn0029939	FBgn0029939	FBtr0474234						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7958	chr2R	23977923	23980011	+	125	NA	promoter-TSS (FBgn0005612)	-promoter-TSS (FBgn0005612)	166	FBgn0005612	FBgn0005612	FBtr0343282						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12232	chr3L	22823321	22825184	+	125	NA	exon (FBgn0027339, exon 1 of 6)	-exon (FBgn0027339, exon 1 of 6)	9136	FBgn0027339	FBgn0027339	FBtr0330076						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4615	chr2R	9440750	9442354	+	125	NA	promoter-TSS (FBgn0029092)	-promoter-TSS (FBgn0029092)	14	FBgn0029092	FBgn0029092	FBtr0306808						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19158	chrX	7607990	7608599	+	125	NA	promoter-TSS (FBgn0004198)	-promoter-TSS (FBgn0004198)	-134	FBgn0004198	FBgn0004198	FBtr0331733						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4900	chr2R	10558182	10559901	+	125	NA	intron (FBgn0263102, intron 1 of 10)	-intron (FBgn0263102, intron 1 of 9)	-11781	FBgn0283426	FBgn0283426	FBtr0445179						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1830	chr2L	11271696	11272247	+	125	NA	exon (FBgn0040233, exon 1 of 9)	-exon (FBgn0040233, exon 1 of 9)	161	FBgn0040233	FBgn0040233	FBtr0344017						NA
ManzF3Ctrl_REP2.mLb.clN_peak_11323	chr3L	17999444	18000009	+	125	NA	promoter-TSS (FBgn0000568)	-promoter-TSS (FBgn0000568)	3352	FBgn0086081	FBgn0086081	FBtr0114357						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21464	chrX	19750725	19751198	+	125	NA	TTS (FBgn0031068)	-TTS (FBgn0031068)	191	FBgn0031069	FBgn0031069	FBtr0335157						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5170	chr2R	11629639	11630246	+	124	NA	intron (FBgn0033638, intron 1 of 7)	-intron (FBgn0033638, intron 1 of 7)	-10919	FBgn0086712	FBgn0086712	FBtr0088090						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21	chr2L	128457	129483	+	124	NA	exon (FBgn0288229, exon 1 of 8)	-exon (FBgn0288229, exon 1 of 8)	275	FBgn0288229	FBgn0288229	FBtr0078155						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5115	chr2R	11394197	11394575	+	124	NA	promoter-TSS (FBgn0050257)	-promoter-TSS (FBgn0050257)	33	FBgn0050257	FBgn0050257	FBtr0088131						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12664	chr3R	4835059	4835834	+	124	NA	Intergenic	Intergenic	-4149	FBgn0037284	FBgn0037284	FBtr0078873						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19230	chrX	7937375	7938741	+	124	NA	intron (FBgn0260970, intron 2 of 11)	-intron (FBgn0260970, intron 1 of 10)	2162	FBgn0260970	FBgn0260970	FBtr0331298						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17037	chr3R	30338000	30338403	+	124	NA	intron (FBgn0010113, intron 2 of 5)	-intron (FBgn0010113, intron 2 of 5)	19937	FBgn0267783	FBgn0267783	FBtr0347347						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1071	chr2L	6667762	6668110	+	123	NA	promoter-TSS (FBgn0263200)	-promoter-TSS (FBgn0263200)	97	FBgn0263200	FBgn0263200	FBtr0333352						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1150	chr2L	7188131	7189071	+	123	NA	promoter-TSS (FBgn0031894)	-promoter-TSS (FBgn0031894)	1409	FBgn0031894	FBgn0031894	FBtr0342655						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17917	chrX	1388058	1388928	+	123	NA	promoter-TSS (FBgn0052813)	-promoter-TSS (FBgn0052813)	2589	FBgn0052813	FBgn0052813	FBtr0479843						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4916	chr2R	10618243	10618754	+	123	NA	intron (FBgn0033538, intron 1 of 9)	-intron (FBgn0033538, intron 1 of 8)	836	FBgn0033538	FBgn0033538	FBtr0088284						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2863	chr2L	19764083	19764783	+	123	NA	promoter-TSS (FBgn0032820)	-promoter-TSS (FBgn0032820)	-297	FBgn0032820	FBgn0032820	FBtr0347410						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18802	chrX	5770806	5771091	+	123	NA	promoter-TSS (FBgn0029804)	-promoter-TSS (FBgn0029804)	-168	FBgn0029804	FBgn0029804	FBtr0070836						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17919	chrX	1398937	1400173	+	122	NA	Intergenic	Intergenic	6501	FBgn0024985	FBgn0024985	FBtr0332292						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14378	chr3R	14624059	14624730	+	122	NA	intron (FBgn0003169, intron 1 of 5)	-intron (FBgn0003169, intron 1 of 5)	1309	FBgn0003169	FBgn0003169	FBtr0334030						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14036	chr3R	12372814	12373030	+	122	NA	promoter-TSS (FBgn0010039)	-promoter-TSS (FBgn0010039)	-146	FBgn0010039	FBgn0010039	FBtr0082570						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17621	chr4	1306193	1306738	+	122	NA	Intergenic	Intergenic	75628	FBgn0053653	FBgn0053653	FBtr0333702						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18756	chrX	5524248	5524765	+	122	NA	promoter-TSS (FBgn0086667)	-promoter-TSS (FBgn0086667)	-41	FBgn0086667	FBgn0086667	FBtr0091788						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13692	chr3R	10212869	10213189	+	122	NA	promoter-TSS (FBgn0025879)	-promoter-TSS (FBgn0025879)	-22	FBgn0025879	FBgn0025879	FBtr0082245						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6520	chr2R	17391500	17392734	+	122	NA	promoter-TSS (FBgn0011879)	-promoter-TSS (FBgn0011879)	-98	FBgn0011879	FBgn0011879	FBtr0086908						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18372	chrX	3723101	3723279	+	122	NA	intron (FBgn0283657, intron 2 of 8)	-intron (FBgn0283657, intron 2 of 8)	3183	FBgn0283657	FBgn0283657	FBtr0481732						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20127	chrX	12653618	12654684	+	122	NA	promoter-TSS (FBgn0015024)	-promoter-TSS (FBgn0015024)	-248	FBgn0015024	FBgn0015024	FBtr0073680						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13936	chr3R	11812772	11813364	+	122	NA	exon (FBgn0051116, exon 1 of 13)	-exon (FBgn0051116, exon 1 of 13)	139	FBgn0051116	FBgn0051116	FBtr0300622						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10187	chr3L	10897947	10899160	+	121	NA	promoter-TSS (FBgn0036111)	-promoter-TSS (FBgn0036111)	570	FBgn0036111	FBgn0036111	FBtr0076252						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21207	chrX	18534353	18534849	+	121	NA	promoter-TSS (FBgn0265598)	-promoter-TSS (FBgn0265598)	-62	FBgn0265598	FBgn0265598	FBtr0340367						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6898	chr2R	18947120	18947392	+	121	NA	promoter-TSS (FBgn0034408)	-promoter-TSS (FBgn0034408)	-61	FBgn0034408	FBgn0034408	FBtr0344564						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17020	chr3R	30243088	30243769	+	121	NA	promoter-TSS (FBgn0039758)	-promoter-TSS (FBgn0039758)	-116	FBgn0039758	FBgn0039758	FBtr0085639						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15254	chr3R	19889910	19890884	+	121	NA	promoter-TSS (FBgn0038744)	-promoter-TSS (FBgn0038744)	-451	FBgn0038744	FBgn0038744	FBtr0344260						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13819	chr3R	11156769	11157383	+	121	NA	promoter-TSS (FBgn0040259)	-promoter-TSS (FBgn0040259)	-22	FBgn0040259	FBgn0040259	FBtr0082338						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9909	chr3L	9125204	9125705	+	121	NA	promoter-TSS (FBgn0011206)	-promoter-TSS (FBgn0011206)	-9106	FBgn0035964	FBgn0035964	FBtr0076531						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2067	chr2L	13290433	13291292	+	121	NA	promoter-TSS (FBgn0051729)	-promoter-TSS (FBgn0051729)	-48	FBgn0051729	FBgn0051729	FBtr0344140						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9548	chr3L	7433606	7434451	+	120	NA	exon (FBgn0014011, exon 1 of 1)	-exon (FBgn0014011, exon 1 of 1)	1162	FBgn0014011	FBgn0014011	FBtr0332800						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16399	chr3R	26260905	26261769	+	120	NA	promoter-TSS (FBgn0000064)	-promoter-TSS (FBgn0000064)	254	FBgn0000064	FBgn0000064	FBtr0339614						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8302	chr3L	319126	320081	+	120	NA	exon (FBgn0004373, exon 1 of 12)	-exon (FBgn0004373, exon 1 of 12)	281	FBgn0004373	FBgn0004373	FBtr0332841						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5415	chr2R	12593578	12593691	+	120	NA	promoter-TSS (FBgn0027356)	-promoter-TSS (FBgn0027356)	30	FBgn0027356	FBgn0027356	FBtr0333100						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15556	chr3R	21613245	21613710	+	120	NA	intron (FBgn0283499, intron 1 of 12)	-intron (FBgn0283499, intron 1 of 12)	2263	FBgn0264826	FBgn0264826	FBtr0334680						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14463	chr3R	15130883	15132041	+	120	NA	intron (FBgn0261859, intron 1 of 9)	-intron (FBgn0261859, intron 1 of 9)	464	FBgn0261859	FBgn0261859	FBtr0303486						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1628	chr2L	10009861	10011517	+	120	NA	intron (FBgn0011584, intron 1 of 2)	-intron (FBgn0011584, intron 1 of 3)	1308	FBgn0011584	FBgn0011584	FBtr0079932						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3183	chr2L	21828137	21829119	+	120	NA	promoter-TSS (FBgn0003866)	-promoter-TSS (FBgn0003866)	35	FBgn0003866	FBgn0003866	FBtr0085906						NA
